ra,dec,type,subtype,name,SDSS-ID,objID,sp-ID,oids
20.052112,-0.643828,Em,,SDSS J012012.51-003837.5      ,4263-301-2-0249-0185,1237663783132389888,4228-55484-0353,[]
20.2001673344411,23.5195198190764,Unknown,,,4829-301-1-0098-0163,1237666213537120000,,[Decimal('603204200013159')]
20.3707917,11.4501389,QSO,BZQ,5BZQ J0121+1127,7773-301-2-0443-0140,1237678858480320000,,[Decimal('502208100001988')]
20.4231667,11.8307194,QSO1.8,BZQ,5BZQ J0121+1149,7787-301-3-0335-0074,1237678919139650048,4669-55831-0694,[]
20.423333,11.830647,QSO1.2,,PKS 0119+11                   ,7787-301-3-0335-0074,1237678919139650048,4669-55831-0694,[]
20.4869167,4.3735278,QSO1.5,BZQ,5BZQ J0121+0422,7718-301-2-0125-0244,1237678622236270080,,[Decimal('449206100000693')]
20.49929,-1.04017,Sy1.5,,Mrk 1503,4858-301-1-0491-0065,1237666338116920064,398-51789-0010,[Decimal('399212100018306')]
20.53808,-9.88839,ABS,,Mrk 986,1663-301-3-0036-0034,1237652616740329984,660-52177-0040,[]
20.605,-2.001081,QSO1.5,,4C -02.05 NED02               ,7778-301-4-0454-0176,1237678881029609984,4353-55532-0994,[]
20.6140417,15.1730778,Unknown,BZU,5BZB J0122+1510,1904-301-5-0283-0164,1237653652917380096,424-51893-0370,[Decimal('502216100011597')]
20.6617083,25.0421694,QSO,BZQ,5BZQ J0122+2502,4843-301-6-0069-0284,1237666276349110016,,[Decimal('603208400001295')]
20.70025,-9.5963889,QSO1.2,BZQ,5BZQ J0122-0935,1729-301-4-0219-0121,1237652900757040128,2878-54465-0353,[Decimal('347210400007206')]
20.7652068970672,17.6228077799845,Sy1.2,,,7713-301-5-0363-0021,1237678602387650048,,[Decimal('553208400004281')]
20.81083,-0.70072,HII,,Mrk 1153,4263-301-2-0255-0096,1237663783132790016,696-52209-0212,[]
20.9292917,26.2562194,QSO1.5,BZQ,5BZQ J0123+2615,8056-301-3-0073-0235,1237680074468679936,,[Decimal('603212400009647')]
21.1272917,32.8295278,Continual without z,BZB,5BZB J0124+3249,4829-301-2-0161-0262,1237666214078119936,,[Decimal('651208100004457')]
21.2327917,28.0865,QSO1.5,BZQ,5BZQ J0124+2805,8105-301-1-0080-0127,1237680283848800000,,[]
21.2729167,1.7741389,QSO,BZQ,5BZQ J0125+0146,8062-301-2-0038-0122,1237680099699320064,,[Decimal('449201200008544')]
21.3701667,-0.0988583,QSO,BZQ,5BZQ J0125-0005,2728-301-3-0556-0002,1237657190914579968,399-51817-0150,[Decimal('399215300003261')]
21.404542,-2.903158,ABS,,NVSS J012536-025412           ,7778-301-2-0459-0093,1237678879956199936,4352-55533-0261,[]
21.566383,5.0357,QSO1.2,,[WB92] 0123+0447              ,7718-301-4-0132-0111,1237678623310469888,4310-55508-0594,[]
21.67825,25.9836694,QSO,BZQ,5BZQ J0126+2559,7757-301-2-0155-0186,1237678789741959936,6261-56219-0082,[Decimal('603207200000395')]
21.703254,8.465225,Sy1.9,,2MASX J01264876+0827556       ,7784-301-1-0340-0058,1237678905181329920,4552-55884-0322,[Decimal('502203300004638')]
21.707,-0.97517,HII,,Mrk 570,2700-301-1-0011-0006,1237657069546040064,399-51817-0129,[]
21.70746,-8.49069,ABS,,Mrk 994,5933-301-6-0029-0016,1237670957860839936,661-52163-0606,[Decimal('347209200030257')]
21.7384583,33.1250778,Continual without z,BZB,5BZB J0126+3307,7781-301-2-0075-0328,1237678892815940096,,[]
21.7890035347864,8.67019375090349,NLAGN:,,,7767-301-1-0080-0103,1237678832149850112,4553-55584-0556,[]
21.7960833,-1.8649389,Continual  with z,BZB,5BZB J0127-0151,7780-301-5-0047-0218,1237678890129750016,,[Decimal('399211300001418')]
21.817929,-8.358122,Unknown,,FBQS J0127-0821               ,8095-301-1-0444-0079,1237680240922980096,7160-56599-0086,[Decimal('347209200003662')]
21.8179583,-8.3580278,Unknown,BZU,5BZB J0127-0821,8095-301-1-0444-0079,1237680240922980096,7160-56599-0086,[Decimal('347209200003662')]
21.867267,-2.406542,ABS,,NVSS J012727-022420           ,7778-301-3-0463-0237,1237678880493329920,4352-55533-0155,[]
21.87133,-8.55425,HII,,Mrk 995,1729-301-6-0227-0030,1237652901831310080,661-52163-0601,[Decimal('347209200030492')]
21.96175,-0.2296083,ABS,BZG,5BZB J0127-0013,4263-301-3-0262-0162,1237663783670119936,4229-55501-0277,[Decimal('399215400004645')]
22.163475,-3.669306,QSO1.5,,CRATES J0128-0340 NED02       ,7865-301-6-0063-0007,1237679255739889920,,[Decimal('399207400000544')]
22.190267,12.855269,Em,,NVSS J012845+125118           ,7787-301-6-0346-0118,1237678920750980096,4666-55832-0543,[Decimal('502211100016110')]
22.207187,1.935067,ABS,,NVSS J012849+015607           ,8062-301-2-0044-0153,1237680099699719936,4276-55505-0425,[]
22.486567,0.393986,QSO1.2,,SDSS J012956.70+002338.2      ,2700-301-4-0016-0061,1237657071156979968,1079-52621-0599,[Decimal('399215100007477')]
22.503433,3.228139,ABS,,2MASX J01300088+0313406       ,7717-301-6-0479-0278,1237678620111990016,4276-55505-0608,[Decimal('449205400003858')]
22.5370417,-10.3188083,QSO,BZQ,5BZQ J0130-1019,1663-301-2-0049-0032,1237652616204320000,662-52147-0299,[Decimal('347205100004290')]
22.537125,-10.318703,QSO1.5,,FIRST J013008.9-101907        ,1663-301-2-0049-0032,1237652616204320000,662-52147-0299,[Decimal('347205100004290')]
22.553117,12.286747,ABS,,2MASX J01301279+1217137       ,7773-301-4-0457-0198,1237678859554980096,4666-55832-0632,[Decimal('502211400026440')]
22.5707822330541,1.33111241694307,NLS1.8,,,7717-301-1-0480-0035,1237678617427699968,,[Decimal('449201400017949')]
22.580271,0.065361,LINER,,SDSS J013019.28+000355.3      ,4263-301-4-0266-0894,1237663784207249920,,[]
22.6151667,8.7128278,QSO1.5,BZQ,5BZQ J0130+0842,7784-301-2-0345-0220,1237678905718530048,4552-55884-0086,[Decimal('502203400001725')]
22.7186168474689,1.45307935203955,NLS1.5,,,8062-301-1-0048-0009,1237680099163109888,,"[Decimal('449201400002003'), Decimal('450204300002169')]"
22.867971,-7.712589,Em,,APMUKS(BJ) B012858.38-075809.0,7885-301-2-0033-0095,1237679339489779968,7161-56625-0266,[]
22.938292,11.111219,Sy2.0,,NVSS J013145+110639           ,7787-301-2-0352-0307,1237678918603889920,4666-55832-0289,[Decimal('502206200005615')]
22.956375,-0.735939,Em,,SDSS J013149.49-004409.7      ,4263-301-2-0269-0474,1237663783133700096,4230-55483-0413,[]
23.010306613162,2.7761316798506,NLS1.8,,,8062-301-4-0050-0004,1237680100773850112,,[Decimal('450208300026241')]
23.0167761,2.6669795,NLS1.8,,,8062-301-4-0050-0114,1237680100773850112,4276-55505-0791,[]
23.270417,-10.061533,QSO,,SDSS J013304.91-100340.9      ,5933-301-2-0038-0306,1237670955713949952,2878-54465-0076,[Decimal('348208200000850')]
23.363979,-8.405433,ABS,,2MASX J01332723-0824160       ,5933-301-6-0040-0015,1237670957861560064,7161-56625-0090,[]
23.6117008078218,2.49286945206237,QSO1.5,,,7717-301-4-0487-0007,1237678619038769920,,[Decimal('450204100000248')]
23.6174583,26.64525,Continual without z,BZB,5BZB J0134+2638,7757-301-4-0166-0083,1237678790816430080,,[]
23.6954506194946,2.93774464305491,HII-Sy2.0,,,7717-301-5-0487-0089,1237678619575640064,,[Decimal('450208400037662')]
23.7793841654782,2.92848487874819,ABS,,,7717-301-5-0488-0092,1237678619575709952,,[Decimal('450208400039853')]
23.8387560214258,6.42571552177168,HII,,,5065-301-2-0033-0398,1237667227682010112,4422-55533-0727,[]
24.00058,0.66344,HII,,Mrk 571,2700-301-5-0026-0019,1237657071694510080,400-51820-0582,[Decimal('399214100018999')]
24.2863333,31.3766083,QSO,BZQ,5BZQ J0137+3122,8112-301-4-0078-0576,1237680315524049920,6599-56567-0895,[]
24.4927796092703,-8.57513247441341,HII,,,1729-301-6-0244-0156,1237652901832420096,663-52145-0379,[]
24.554958,-4.513944,Em,,2MASX J01381314-0430501       ,7881-301-4-0185-0195,1237679323393619968,7049-56570-0723,[]
24.599754,3.033189,ABS,,NVSS J013823+030200           ,8061-301-5-0060-0201,1237680097016410112,4275-55501-0630,[Decimal('450207300028453')]
24.61546,-9.16278,ABS,,Mrk 1161,5933-301-4-0048-0044,1237670956788349952,663-52145-0468,[Decimal('348211300018375')]
24.812379,-7.551672,ABS,,APMUKS(BJ) B013645.03-074814.2,7885-301-2-0046-0312,1237679339490639872,7162-56605-0148,[]
24.959408,8.711247,ABS,,2MASX J01395022+0842374       ,7784-301-2-0361-0116,1237678905719579904,4548-55565-0084,[]
25.3575833,-9.4788083,Continual without z,BZB,5BZB J0141-0928,5933-301-3-0052-0030,1237670956251739904,1914-53729-0073,[Decimal('348211300005888')]
25.357658,-9.478772,Unknown,,[HB89] 0138-097               ,5933-301-3-0052-0030,1237670956251739904,1914-53729-0073,[Decimal('348211300005888')]
25.366662,9.324256,Em,,CRATES J0141+0919 NED04       ,7767-301-3-0103-0442,1237678833225100032,4548-55565-0023,[Decimal('502201200032353')]
25.39075,-2.0393083,QSO,BZQ,5BZQ J0141-0202,7778-301-4-0486-0211,1237678881031709952,,[Decimal('399209300003432')]
25.470025,12.351561,ABS,,2MASXi J0141526+122107        ,7787-301-5-0368-0086,1237678920215559936,4662-55590-0727,[]
25.5570837452206,17.9310689794684,Sy1.5,,,7913-301-1-0120-0005,1237679459217700096,,[Decimal('553205300039561')]
25.983525,6.409861,ABS,,2MASX J01435601+0624379       ,5714-301-2-0046-0181,1237670015116640000,4404-55513-0770,[]
26.141054,-4.195522,Unknown,,NVSS J014434-041149           ,7881-301-5-0196-0873,1237679323931209984,,[]
26.398783,11.622656,Em,,NVSS J014535+113719           ,7773-301-3-0483-0189,1237678859019810048,4662-55590-0120,[Decimal('502205100009798')]
26.486067,-8.340694,ABS,,SDSS J014556.64-082026.3      ,1729-301-6-0258-0070,1237652901833339904,7163-56593-0126,[Decimal('348210200024162')]
26.5675,-5.8529389,Em,BZG,5BZG J0146-0551,7881-301-1-0199-0473,1237679321783920128,7050-56573-0213,[Decimal('400204300011240')]
26.82405,12.969,QSO1.8,,SDSS J014717.75+125808.7      ,1904-301-1-0325-0004,1237653650772649984,4658-55592-0118,[Decimal('503212200037556')]
26.8546,-6.096861,Em,,2MASX J01472507-0605482       ,7908-301-6-0034-0117,1237679440421580032,7163-56593-0904,[Decimal('400204300020807')]
27.001325,-2.423483,Unknown,,PMN J0148-0225                ,7778-301-3-0497-0319,1237678880495559936,,[]
27.067571,0.329297,Sy1.9,,2MASX J01481626+0019449       ,2700-301-4-0046-0166,1237657071158949888,402-51793-0431,[Decimal('400216100007127')]
27.105487,-1.982036,ABS,,2MASX J01482530-0158550       ,7778-301-4-0498-0065,1237678881032499968,4348-55559-0525,[Decimal('400212400012171')]
27.14075,1.4836889,Continual without z,BZB,5BZB J0148+0129,7717-301-2-0511-0028,1237678617966599936,,[Decimal('450202300001835')]
27.156462,11.708211,Unknown,,NVSS J014837+114226           ,7787-301-4-0379-0741,1237678919679409920,4659-55587-0396,[]
27.198408,-8.32675,QSO,,WISE J014847.61-081936.3      ,1729-301-6-0262-0234,1237652901833600000,664-52174-0575,[Decimal('348210200002955')]
27.28004,13.09419,HII,,Mrk 1166,1035-301-2-0142-0192,1237649918970949888,429-51820-0054,[Decimal('503212100014283')]
27.295108,1.141544,ABS,,2MASX J01491079+0108292       ,7717-301-1-0512-0210,1237678617429799936,402-51793-0365,[Decimal('450202400032831')]
27.30765,12.62355,ABS,,2MASX J01491382+1237238       ,7787-301-6-0379-0240,1237678920753149952,4659-55587-0704,[Decimal('503212400014286')]
27.343187,5.931533,QSO1.8,,[HB89] 0146+056               ,5714-301-1-0056-0248,1237670014580420096,4403-55536-0357,[]
27.3432083,5.9315583,QSO,BZQ,5BZQ J0149+0555,5714-301-1-0056-0248,1237670014580420096,4403-55536-0357,[]
27.4571667,18.9557194,QSO,BZQ,5BZQ J0149+1857,7913-301-4-0131-0015,1237679460829029888,5117-55925-0355,[]
27.516879,3.365297,QSO1.5,,87GB 014727.4+030611          ,7675-301-6-0052-0227,1237678439695379968,,[Decimal('450206400002746')]
27.8630833,27.7449389,QSO,BZQ,5BZQ J0151+2744,8097-301-3-0036-0403,1237680250559920128,,[Decimal('604212200001790')]
28.027862,12.293639,QSO1.8,,MG1 J015206+1216              ,7773-301-5-0493-0272,1237678860094210048,4656-55828-0514,[Decimal('503211300005497')]
28.07525,22.1188083,QSO,BZQ,5BZQ J0152+2207,4843-301-1-0116-0136,1237666273667840000,,[Decimal('554216100004773')]
28.197683,-2.747222,QSO1.2,,PMN J0152-0244                ,7778-301-2-0505-0171,1237678879959219968,,[]
28.393,-1.3023278,ABS,BZG,5BZG J0153-0118,7780-301-6-0091-0240,1237678890669499904,4348-55559-0952,[Decimal('400211200005592')]
28.5115,8.3975278,Continual without z,BZB,5BZB J0154+0823,7784-301-2-0384-0074,1237678905721090048,,[Decimal('503203300005710')]
28.934775,-6.507669,Unknown,,NVSS J015544-063026           ,7885-301-4-0073-0633,1237679340566149888,7165-56603-0715,[]
28.9955417,22.5033083,QSO,BZQ,5BZQ J0155+2230,7709-301-2-0049-0341,1237678583576590080,,[Decimal('554215200001451')]
29.14875,1.8044,QSO1.5,,GALEXASC J015635.63+014816.4  ,8062-301-2-0091-0147,1237680099702799872,4271-55507-0393,[Decimal('450201100006929')]
29.582792,-3.699492,ABS,,2MASX J01581983-0341589       ,7881-301-6-0219-0142,1237679324469590016,7052-56539-0832,[Decimal('400207400028833')]
29.95925,0.39492,NLS1.2,,Mrk 1014,2700-301-4-0066-0012,1237657071160260096,403-51871-0550,[Decimal('400214200007601')]
29.9593868572445,0.394691842407958,NLS1.2,,,2700-301-4-0066-0012,1237657071160260096,403-51871-0550,[Decimal('400214200007601')]
30.0089320363813,2.28217676448128,NLS1.2,,,7717-301-4-0530-0016,1237678619041590016,,[Decimal('451204200002193')]
30.008942,2.282172,NLQSO1.2,,WISE J020002.14+021655.8      ,7717-301-4-0530-0016,1237678619041590016,,[Decimal('451204200002193')]
30.032454,0.023361,ABS,,[HBW2011] J020007.79+000125.0 ,4263-301-4-0316-0232,1237663784210530048,1555-53287-0158,[]
30.170008,3.380389,QSO1.8,,[HB89] 0158+031               ,7675-301-6-0070-0101,1237678439696560128,4268-55483-0364,[Decimal('451208300002039')]
30.27575,0.5667194,ABS,BZG,5BZB J0201+0034,4263-301-5-0318-0016,1237663784747529984,403-51871-0631,[Decimal('400214200013747')]
30.311721,5.297678,Em,,2MASX J02011480+0517540       ,7718-301-5-0190-0223,1237678623851150080,4268-55483-0624,[]
30.384062,-2.1731,ABS,,APMUKS(BJ) B015859.73-022451.8,7780-301-4-0105-0077,1237678889596679936,4349-55803-0956,[Decimal('400210300005996')]
30.482771,-7.935431,ABS,,SDSS J020155.82-075606.2      ,7908-301-1-0058-0321,1237679437738800128,666-52149-0409,[]
30.5285417,-5.9833583,LINER,BZG,5BZG J0202-0559,7885-301-5-0084-0178,1237679341103739904,7238-56660-0468,[Decimal('400202300004409')]
30.555379,-2.312911,Em,,2MASX J02021338-0218465       ,7778-301-3-0521-0182,1237678880497129984,4349-55803-0018,[Decimal('400210300007950')]
30.571846,-1.127778,ABS,,FIRST J020217.2-010740        ,4263-301-1-0320-0029,1237663782600169984,701-52179-0129,[Decimal('400210200012399')]
30.9344583,30.7104972,QSO,BZQ,5BZB J0203+3042,7941-301-6-0083-0143,1237679582158710016,6273-56243-0544,[Decimal('652203100007370')]
30.956692,1.627203,Unknown,,PMN J0203+0137                ,8062-301-2-0103-0669,1237680099703579904,,[]
31.02875,-5.478375,QSO1.2,,PMN J0204-0528                ,7865-301-1-0121-0058,1237679253059330048,4393-55944-0386,[Decimal('400202100009450')]
31.0929930818413,-9.63255436112639,HII,,,1729-301-2-0287-0150,1237652899687759872,666-52149-0093,[Decimal('349212400015912')]
31.1302804853262,1.36803787987609,NLS1.2,,,8062-301-1-0104-0013,1237680099166779904,,[Decimal('451204400004050')]
31.149508,-6.322842,AGN,,WISE J020435.88-061922.1      ,7885-301-4-0088-0968,1237679340567130112,7238-56660-0316,[]
31.151917,-4.476117,Sy1.5,,WISE J020436.53-042831.9      ,7881-301-4-0229-0602,1237679323396499968,7238-56660-0666,[]
31.3097349617017,26.0964439930549,Unknown,,,8097-301-1-0059-0746,1237680249487680000,,[]
31.4005,-8.24511,ABS,,Mrk 1172,5933-301-5-0093-0023,1237670957328169984,666-52149-0618,[Decimal('349212100011023')]
31.56662,-0.29153,Sy1.2,,Mrk 1018,4263-301-3-0326-0045,1237663783674309888,404-51812-0141,[Decimal('400214400020408')]
31.616604,6.920292,Em,,2MASX J02062800+0655127       ,5065-301-4-0084-0086,1237667228759089920,4401-55510-0636,[Decimal('451215300004482')]
31.662504,4.801056,Em,,SDSS J0206+0448               ,7718-301-4-0199-0194,1237678623314870016,4268-55483-0922,[Decimal('451211300008777')]
31.897883,0.102844,Em,,[HBW2011] J020735.51+000610.8 ,4263-301-4-0329-0880,1237663784211379968,3609-55201-0937,[]
32.10975,-0.7956694,Continual without z,BZB,5BZB J0208-0047,4263-301-2-0330-0256,1237663783137700096,3609-55201-0060,[]
32.18163,-7.83058,HII,,Mrk 1019,7908-301-1-0069-0248,1237679437739520000,667-52163-0420,[]
32.2445,-7.76669,ABS,,Mrk 1020,7908-301-1-0069-0117,1237679437739520000,667-52163-0401,[Decimal('349215300015017')]
32.3782083,-4.6405778,QSO,BZQ,5BZQ J0209-0438,5657-301-4-0018-0002,1237669771375409920,7237-56662-0512,[]
32.41017,-10.14647,HII,,Mrk 1022,1729-301-1-0296-0007,1237652899151470080,667-52163-0216,[Decimal('349207200011031')]
32.45546,-7.78247,HII,,Mrk 1023,7908-301-1-0071-0009,1237679437739650048,667-52163-0459,[]
32.49871,-8.83619,HII,,Mrk 1025,1729-301-4-0297-0071,1237652900762149888,667-52163-0487,"[Decimal('349211100021660'), Decimal('349211100035919')]"
32.5008333,-10.0650583,QSO,BZQ,5BZQ J0210-1003,1729-301-1-0296-0255,1237652899151470080,667-52163-0126,[Decimal('349207100009234')]
32.5244597010444,2.89865817079667,ABS,,,8062-301-5-0113-0312,1237680101314850048,,[Decimal('451207400038274')]
32.761867,-4.893864,ABS,,2MASX J02110293-0453381       ,5657-301-3-0016-0111,1237669770838400000,4390-55948-0460,[Decimal('400201100010645')]
32.88983,13.91725,HII,,Mrk 366,1035-301-5-0178-0035,1237649920583920128,428-51883-0482,[Decimal('503213400020284')]
32.89134387,12.07044095,ABS,,,1035-301-1-0179-0180,1237649918436499968,428-51883-0128,[Decimal('503209400025496')]
33.241367,0.872278,Unknown,,SDSS J021257.83+005220.1      ,3388-301-6-0541-0914,1237660027202629888,4236-55479-0639,[]
33.253438,-6.179006,ABS,,NVSS J021300-061042           ,7908-301-5-0077-0260,1237679439887529984,4394-55924-0776,[]
33.63983,-0.76633,Sy1.8,,Mrk 590,4263-301-2-0340-0049,1237663783138360064,1073-52649-0132,[]
33.654762,0.709731,Em,,SDSS J021437.24+004235.3      ,2700-301-5-0090-0236,1237657071698700032,1557-53301-0454,[Decimal('401216200011684')]
33.925058,-2.382528,QSO,,CRATES J0215-0222 NED03       ,7778-301-3-0543-0285,1237678880498579968,,[Decimal('401212300007750')]
34.0235417,-1.3009194,QSO,BZQ,5BZQ J0216-0118,7780-301-6-0129-0050,1237678890671990016,,[Decimal('401212200004913')]
34.050875,-1.0885583,QSO,BZQ,5BZQ J0216-0105,4263-301-1-0343-0135,1237663782601679872,405-51816-0095,[]
34.068746,5.515814,QSO1.8,,GALEXASC J021616.85+053056.5  ,5714-301-1-0100-0108,1237670014583300096,2321-53711-0018,[]
34.26108,-8.34789,NLQSO,BZQ, 5BZUJ0217-0820 ,5933-301-4-0111-0174,1237670956792470016,668-52162-0423,[Decimal('349210200002882')]
34.561571,-1.362981,ABS,,NVSS J021814-012146           ,7778-301-5-0547-0164,1237678881572580096,4345-55569-0581,[]
34.6432083,-9.394,QSO,BZQ,5BZQ J0218-0923,1729-301-2-0311-0004,1237652899689329920,668-52162-0219,[Decimal('349210400005004')]
34.643242,-9.394031,QSO1.5,,SDSS J021834.37-092338.4      ,1729-301-2-0311-0004,1237652899689329920,668-52162-0219,[Decimal('349210400005004')]
34.7792083,1.3499694,QSO,BZQ,5BZQ J0219+0120,7717-301-2-0562-0119,1237678617969949952,,[Decimal('451202400003128')]
34.92142,-0.25594,HII,,Mrk 592,4263-301-3-0349-0015,1237663783675820032,405-51816-0035,[]
35.171067,-1.069839,Em,,[HBW2011] J022041.00-010410.9 ,4263-301-1-0350-0217,1237663782602139904,2636-54082-0270,[Decimal('401211200012065')]
35.2019167,-8.714,Continual without z,BZB,5BZB J0220-0842,1869-301-3-0067-0010,1237653501505629952,3122-54821-0151,[]
35.7698218860957,1.54353626827147,Sy1.5,,,7675-301-2-0107-0147,1237678437551500032,,[Decimal('451201300001050')]
36.0962588287014,-2.17515784077641,ABS,,,7778-301-3-0558-0021,1237678880499559936,4344-55557-0514,[Decimal('401211400014319')]
36.61783,1.16028,HII,,Mrk 1038,7675-301-1-0113-0022,1237678437015020032,2636-54082-0584,[Decimal('451201400023953')]
36.8836667,-8.8033889,QSO,BZQ,5BZQ J0227-0848,6572-301-3-0145-0112,1237673700741929984,4392-55833-0150,"[Decimal('349209100014385'), Decimal('350212200006485')]"
37.1694332564023,-9.58516020157223,HII,,,1729-301-1-0327-0124,1237652899153509888,454-51908-0091,[Decimal('350212300036463')]
37.2217083,-3.6269694,QSO,BZQ,5BZQ J0228-0337,7881-301-5-0270-0044,1237679323936059904,,[]
37.315733,-4.704744,QSO,,[CRK2003] J0229.2-0442 NED01  ,7865-301-2-0163-0740,1237679253598960128,7235-56603-0730,[]
