amplitude_magn_r,ln1p_anderson_darling_normal_magn_r,beyond_1_std_magn_r,beyond_2_std_magn_r,cusum_magn_r,lg_inter_percentile_range_2_magn_r,lg_inter_percentile_range_10_magn_r,lg_inter_percentile_range_25_magn_r,kurtosis_magn_r,arcsinh_linear_fit_slope_magn_r,lg_linear_fit_slope_sigma_magn_r,ln1p_linear_fit_reduced_chi2_magn_r,arcsinh_linear_trend_magn_r,lg_linear_trend_sigma_magn_r,lg_linear_trend_noise_magn_r,mean_magn_r,median_absolute_deviation_magn_r,period_0_magn_r,period_s_to_n_0_magn_r,period_1_magn_r,period_s_to_n_1_magn_r,period_2_magn_r,period_s_to_n_2_magn_r,period_3_magn_r,period_s_to_n_3_magn_r,period_4_magn_r,period_s_to_n_4_magn_r,periodogram_amplitude_magn_r,periodogram_beyond_2_std_magn_r,periodogram_beyond_3_std_magn_r,periodogram_standard_deviation_magn_r,ln1p_chi2_magn_r,arcsinh_skew_magn_r,standard_deviation_magn_r,stetson_K_magn_r,weighted_mean_magn_r,lg_otsu_mean_diff_magn_r,otsu_std_lower_magn_r,otsu_std_upper_magn_r,otsu_lower_to_all_ratio_magn_r,mean_variance_flux_r,excess_variance_flux_r,bazin_fit_mag_full_amplitude_flux_r,bazin_fit_baseline_amplitude_ratio_flux_r,bazin_fit_rise_time_flux_r,bazin_fit_fall_time_flux_r,ln1p_bazin_fit_reduced_chi2_flux_r,oid,artefact,is_sn,regular_obj,akb_ot,label
0.2933092,3.0778203,0.16956522,0.051086955,0.06408588,-0.78216237,-1.1494708,-1.4522339,16.109383,-1.2107997e-06,-5.7949643,1.1089582,-3.8403704e-07,-5.658493,-1.4102178,18.076567,0.017573357,1.0184523,11.927957,1.0283935,10.022794,1.0086488,9.69814,0.96406424,9.4895315,0.33504188,9.19453,6.8956738,0.05070114,0.020835876,1.0778359,1.1084392,-1.2630666,0.038864598,0.63078463,18.074854,-1.280411,0.03664422,0.024258852,0.37173912,0.037062988,0.0006919457,21.331324,40.02617,44.915478,59.069893,1.0505886,538216100030547,0.0,0.0,1.0,0.0,2
0.730525,1.0574753,0.26966292,0.04494382,0.11157492,-0.048168413,-0.32493263,-0.5965092,2.4709241,-2.8064649e-05,-4.6996427,0.9663592,-5.260251e-06,-4.644955,-0.67901784,21.125742,0.12802887,1.0321853,16.317467,29.484316,15.73086,0.507228,12.18562,0.50789803,11.2029705,0.25150484,10.962564,9.159477,0.052711487,0.020427704,1.0672252,0.96685386,-0.8362106,0.20902997,0.707922,21.084898,-0.4923519,0.16594918,0.10902868,0.41947564,0.2170495,0.01833563,22.639336,7.4746222,227389.0,38015.918,0.8394654,638216100036891,0.0,0.0,1.0,0.0,2
0.07601929,0.60405904,0.27457628,0.050847456,0.064047135,-1.0270579,-1.3088264,-1.5992593,1.5759025,-3.37044e-06,-5.7511663,0.99597657,-3.3465715e-06,-5.6341968,-1.6846491,16.215979,0.01235199,4.8772388,9.789772,3.311622,9.778592,1.3542187,8.8652525,0.8280283,8.721368,0.49212477,7.9040556,4.1525526,0.050209045,0.019592285,0.77521044,0.99836564,0.27741694,0.020708373,0.75895065,16.215757,-1.5005883,0.013060802,0.014006733,0.5525424,0.019027056,0.00015045119,19.113314,28.357706,12758.946,21198.832,1.0117278,348216100000602,0.0,0.0,1.0,0.0,2
0.07165718,1.788055,0.22244489,0.0501002,0.06948127,-1.1688647,-1.5096262,-1.8315591,4.1909647,1.6862195e-06,-5.9102583,0.77880055,1.717714e-06,-5.8745975,-1.835498,16.176203,0.0075702667,1.9125289,9.517321,0.49030384,8.930946,27.192732,8.737428,1.3175585,8.688688,0.61238515,8.541523,6.2097816,0.05128479,0.018501282,1.1826106,0.7794133,0.0028221523,0.01461502,0.7090448,16.176111,-1.6794425,0.010069694,0.010560586,0.56112224,0.013464292,2.7768483e-05,22.472939,658.17255,1e-04,5307.963,0.7913879,335203400006382,0.0,0.0,1.0,0.0,2
0.05830002,0.918908,0.27559054,0.047244094,0.06466669,-1.2307514,-1.4707388,-1.7621063,1.7566054,1.7453757e-06,-5.9876194,0.78561753,1.5524573e-06,-5.9487524,-1.8532931,16.28238,0.008577347,12.725553,11.730922,360.47574,11.620081,0.5000464,11.464316,0.4999797,10.567081,0.4772568,10.420717,4.932498,0.048419952,0.020088196,0.78306687,0.78664565,0.26904473,0.01403083,0.76352334,16.282276,-1.6695771,0.00860865,0.009498013,0.48293963,0.012901786,2.7131367e-05,19.707924,45.998478,1e-04,13063.841,0.78986907,747208200011505,0.0,0.0,1.0,0.0,2
0.79774094,1.3160057,0.25287357,0.049808428,0.09573453,-0.034980364,-0.3202926,-0.6474892,3.511017,-1.2399653e-05,-4.6377273,1.0312426,-5.46427e-06,-4.575584,-0.6830937,20.687626,0.11302757,32.053947,14.802743,1.0025502,14.2950115,0.49992716,14.154021,0.9671378,13.524013,422.52933,12.999207,6.386665,0.046173096,0.019683838,0.8159283,1.0291615,-0.90415883,0.20706402,0.67349833,20.641594,-0.49316594,0.17727327,0.117980525,0.33716476,0.2186467,0.020502578,22.119316,7.3415327,9.986279,1e-04,0.8771716,550209300005317,0.0,0.0,1.0,0.0,2
0.44770527,0.78746283,0.29362416,0.040268455,0.036864173,-0.36596715,-0.6019242,-0.8820951,1.5754335,2.1846383e-06,-4.9903264,0.6870198,7.331308e-07,-5.004724,-0.9808321,19.544655,0.066280365,0.260111,10.829339,0.37335366,10.611556,0.35155183,10.572762,0.5958277,10.46541,0.54296774,8.724659,4.72892,0.051765442,0.020454407,0.8070372,0.6862226,-0.15216434,0.104425006,0.7541857,19.527973,-0.79802907,0.070144415,0.06515972,0.48322147,0.097517915,-0.00034933284,19.40487,1.0721896,1084.002,1229.3065,0.6721476,569202100003129,0.0,0.0,1.0,0.0,2
0.49855804,2.0408971,0.2344371,0.050331127,0.050803177,-0.3666372,-0.67330897,-0.9812889,5.329527,-1.681174e-05,-5.3051558,1.1223297,-1.1437102e-05,-5.1806426,-1.0149916,19.472372,0.05214691,0.99455976,16.79905,0.332427,16.483387,366.82043,15.035454,1.0029266,13.848507,0.50001734,13.124598,7.9694176,0.04970169,0.021240234,0.9036032,1.1264071,-0.8622762,0.096736915,0.69031394,19.458563,-0.8419337,0.0786527,0.056338474,0.4013245,0.09432589,0.0044053216,19.641937,1.8154072,1783.2266,2541.1646,1.0461667,540208300069362,0.0,0.0,1.0,0.0,2
1.0416889,0.92428297,0.2757475,0.053156145,0.1019035,0.117681935,-0.13721333,-0.3868972,1.0541637,1.3749722e-05,-4.711921,1.8774369,3.8415445e-05,-4.398459,-0.5151957,20.288,0.18652725,0.9948135,18.787554,0.49869776,16.134047,396.80078,14.688739,0.9941633,13.152388,0.33245608,13.068739,8.468379,0.04798889,0.019741058,0.86170274,1.8748676,-0.5154859,0.3053154,0.7378405,20.156525,-0.30253357,0.21219978,0.17361934,0.3654485,0.31588942,0.07999841,19.689404,1.1101037,154424.39,120.449425,1.6738257,715207300012106,0.0,0.0,1.0,0.0,2
0.1152544,1.5275997,0.2508711,0.045296166,0.113188274,-1.003483,-1.2731881,-1.6041591,3.233592,-2.3690855e-06,-5.832362,1.022924,-2.0856883e-06,-5.7081747,-1.6255742,16.908606,0.012462616,178.00284,12.355095,0.20053834,12.113076,1.010662,11.5840435,0.99721473,11.0842905,0.50071126,11.019954,6.8379645,0.044273376,0.019615173,1.0331548,1.0233831,-0.20654228,0.023687588,0.7295902,16.908234,-1.459785,0.016937327,0.015527114,0.4599303,0.021878613,0.00021082818,18.154291,5.7385254,693.56885,900.28784,1.0059959,657202300005103,0.0,0.0,1.0,0.0,2
0.14916897,0.8846861,0.24147727,0.042613637,0.107745335,-0.8098802,-1.0861721,-1.3676963,2.1034546,-3.856171e-06,-5.438419,0.82320654,-2.9471696e-06,-5.3868747,-1.4506669,18.212545,0.020955086,0.20102791,9.17658,0.98512524,8.988735,0.16730215,8.764689,0.25178063,7.9849257,0.16725397,7.8516564,5.408646,0.05121994,0.019542694,1.0620204,0.8229985,-0.12724178,0.035402745,0.75354886,18.211018,-1.2697985,0.023900438,0.022209806,0.5369318,0.032703903,0.00023154964,21.392637,37.096363,15.101738,883.97424,0.80243754,335215300095797,0.0,0.0,1.0,0.0,2
0.11484623,1.5001256,0.25,0.050653595,0.12605503,-1.014579,-1.2630976,-1.5494843,2.806905,-1.2608939e-05,-5.8324385,0.86894464,-1.2371945e-05,-5.7617364,-1.6487192,16.847591,0.014133453,370.8099,30.37679,0.49864167,30.234524,1.0001347,22.589073,0.99722975,22.211437,0.4999729,21.551828,28.958305,0.034397125,0.018100739,1.865803,0.9170085,-0.1853839,0.02335183,0.7532012,16.847239,-1.4404279,0.016515052,0.014451624,0.38562092,0.021561118,0.00015604234,19.901175,33.289207,1e-04,1e-04,0.91833526,743204100017705,0.0,0.0,1.0,0.0,2
0.6511898,0.42604905,0.28099173,0.041322313,0.23505205,0.051349808,-0.21757731,-0.49865678,0.3251574,-0.00020740603,-4.25549,0.84205997,-0.0002118328,-4.1980977,-0.6284638,21.654615,0.17501259,0.77576816,5.7777076,6.4795566,5.5066204,0.3037613,5.4483695,2.905663,5.223492,0.45479944,5.2225957,7.831352,0.046085358,0.008399963,2.2833307,0.88640213,-0.40628278,0.24502617,0.78654724,21.614838,-0.40420213,0.164384,0.13050812,0.446281,0.2398173,0.018685857,21.311022,0.85988843,2723.5654,3599.102,0.8302058,536210400013487,0.0,0.0,1.0,0.0,2
0.43370152,1.5725012,0.32214764,0.044295304,0.2456317,-0.19929081,-0.39316237,-0.6451448,-0.1920023,-9.031777e-05,-5.366768,1.9637771,-8.581125e-05,-4.9297876,-0.82156736,18.808052,0.10638046,29.528357,6.3129597,1.0323038,5.5522957,0.9946297,5.395901,0.4991208,4.6765556,0.9671871,4.665938,53.6796,0.0379982,0.0026130676,14.378306,2.0427656,0.4422898,0.15601788,0.8106115,18.781197,-0.5763583,0.0837618,0.09806236,0.6322148,0.13947482,0.016639493,29.247425,30007.215,1e-04,24116.078,2.1019855,590204100177300,0.0,0.0,1.0,0.0,2
0.15369987,2.2695863,0.21718377,0.031026253,0.13627094,-1.1754026,-1.4341927,-1.7337843,30.969858,-7.752945e-06,-6.0116663,0.7550096,-7.731897e-06,-5.9817033,-1.7715683,16.353077,0.0091638565,2724.5916,16.108246,0.99749696,15.15422,0.49942762,15.074292,0.33276,12.487646,0.99985015,11.066265,14.571117,0.053020477,0.021068573,1.7251638,0.7894687,1.4071605,0.017456671,0.68839073,16.352926,-1.6179947,0.0116140945,0.013529067,0.4307876,0.015864763,4.0043455e-05,19.070002,24.046371,504.3753,1102.6202,0.77217346,541215400025888,0.0,0.0,1.0,0.0,2
0.83500004,1.5896481,0.25510204,0.06122449,0.082514726,0.036900353,-0.2438508,-0.5737057,2.2718484,-8.294773e-05,-4.5796685,1.079072,-3.7260634e-05,-4.500887,-0.61358535,20.794466,0.13534641,27.375832,16.716223,1.0350257,14.713517,0.96481156,14.151066,0.33361644,13.563267,0.49035993,13.538898,7.8971663,0.046138763,0.01939392,0.89829046,1.0882789,-0.9246419,0.24361612,0.694371,20.731482,-0.39903107,0.21105087,0.13265395,0.30272108,0.26107386,0.033123508,20.758003,1.8846912,19171.006,1e-04,0.91168433,709212300002485,0.0,0.0,1.0,0.0,2
0.45912743,2.7106276,0.18583162,0.02566735,0.24075109,-0.70597017,-0.9729824,-1.2187847,33.134758,-4.97404e-05,-5.6746936,1.6213083,-4.873679e-05,-5.414415,-1.2912778,18.11337,0.030067444,2118.8042,32.625492,0.99677163,32.515472,0.49918163,26.696009,0.99609476,24.439194,908.05896,23.36577,40.05503,0.025016785,0.00944519,2.4064724,1.7267566,-1.8513216,0.055140663,0.6178209,18.109976,-1.1300001,0.050451472,0.029370055,0.4794661,0.05611938,0.0024709746,19.706238,8.375377,265.75183,1331.4598,1.4420424,731212400010279,0.0,0.0,1.0,0.0,2
0.4526186,0.8264059,0.27982646,0.04338395,0.24523404,-0.35315442,-0.58395076,-0.8670411,2.567938,3.7597612e-05,-5.057744,2.389895,7.9411395e-05,-4.5761237,-0.958218,18.657238,0.0677433,251.02794,22.799564,1.0011317,22.693722,0.49814028,22.146154,0.9952242,22.049372,1.0021541,21.651682,26.639437,0.022506714,0.0121154785,2.2868342,2.3915849,-0.6399684,0.11104711,0.7269061,18.639174,-0.77323556,0.08195062,0.06237581,0.47722343,0.106980704,0.01025077,20.418953,10.133878,2456.6736,1e-04,2.313678,723211200010207,0.0,0.0,1.0,0.0,2
0.055805206,0.426839,0.28859857,0.048693586,0.15246254,-1.2195805,-1.4404508,-1.6990429,0.38246155,3.90645e-06,-5.9934545,0.6105176,3.910557e-06,-6.030779,-1.8362975,16.418743,0.01002121,918.19946,13.885855,0.9961867,12.68725,0.9984047,12.558894,0.9989219,12.269716,602.5684,11.706736,18.360607,0.057289124,0.023059845,2.5209951,0.6195568,0.01634011,0.014721135,0.79648584,16.418665,-1.6295589,0.0088882325,0.008910822,0.5190024,0.013557984,-3.0397012e-05,18.966394,20.427864,1690778.0,13611.919,0.6152111,686212100008850,0.0,0.0,1.0,0.0,2
0.07098293,0.16494894,0.31673306,0.03984064,0.065155245,-1.0392616,-1.2379911,-1.5087833,-0.0317142,-3.6347847e-06,-5.9762707,1.57568,-3.681216e-06,-5.6843834,-1.6423116,15.6153145,0.015934944,0.37890422,11.783835,0.48551598,11.410035,1.4125924,10.932725,1.5713689,10.52544,0.6100944,10.460362,4.968543,0.047943115,0.019973755,0.7843023,1.5790632,-5.4942757e-06,0.022836126,0.79794115,15.615133,-1.4374238,0.013994969,0.013466658,0.5318725,0.021035038,0.00032757368,17.021551,6.595238,647.6112,714.78687,1.5764127,335211300106663,0.0,0.0,1.0,0.0,2
0.640645,1.9162453,0.25113463,0.054462936,0.12024234,-0.1011212,-0.3764825,-0.71555394,1.750061,1.88311e-06,-4.7307205,0.8763145,-9.85238e-06,-4.706032,-0.7505475,20.170458,0.096221924,0.9944439,10.800087,0.4986252,9.568635,0.33241677,9.089245,0.75111747,7.65923,0.49789613,7.5836306,16.092943,0.05343628,0.01777649,2.7403944,0.875436,-0.71230966,0.1775035,0.7129334,20.122667,-0.5566622,0.14193702,0.100431085,0.36157337,0.17708097,0.0069932467,19.847782,1.484156,137535.8,1e-04,0.78604436,615201400004346,0.0,0.0,1.0,0.0,2
0.5789814,0.36557072,0.31623933,0.051282052,0.14002763,0.017745996,-0.2138503,-0.5277474,0.21265388,-9.587731e-06,-4.5438514,1.0180813,9.756321e-06,-4.4428945,-0.6309242,21.465359,0.15010834,1.0585779,11.786618,1.7153444,10.492127,0.7209712,10.469504,2.2579281,9.854288,0.6931021,9.763123,5.149299,0.049121857,0.018600464,0.80548143,1.0129123,-0.40556017,0.23298836,0.77147585,21.426947,-0.43549806,0.16192117,0.13091533,0.43589744,0.22683372,0.022974018,24.813099,42.212757,1e-04,845.47327,0.9655621,638212400002055,0.0,0.0,1.0,0.0,2
0.15531445,0.35424984,0.35897437,0.017094018,0.07637518,-0.59922314,-0.7411611,-1.0358657,-0.662632,-2.841958e-05,-4.1357794,0.5349942,-3.0155688e-05,-4.202501,-1.1582394,19.839695,0.04890442,2.0279167,17.889984,6.7271323,15.683786,2.2423775,13.986369,1.7257315,13.964872,1.0736029,13.833214,1.5821654,0.043128967,0.01889038,0.16918617,0.5321876,-0.0012634754,0.06923355,0.8289741,19.833447,-0.9425856,0.03918176,0.038844876,0.4957265,0.063781366,-0.0017084153,20.592953,3.6135628,4665.2217,188072.61,0.5465411,538203100055163,0.0,0.0,1.0,0.0,2
0.34082985,0.71725494,0.27985075,0.050373133,0.09898107,-0.46862078,-0.73342097,-1.0228641,1.6097615,1.6131735e-05,-5.24144,0.78434867,1.691224e-05,-5.204471,-1.1124204,19.378641,0.047571182,1.4813992,11.40229,0.75317144,11.147547,0.51289374,10.690644,0.4325787,10.595643,3.2366486,9.798669,4.749483,0.04818344,0.020484924,0.7715165,0.7900756,0.1310607,0.07764804,0.76045924,19.369999,-0.92795646,0.049418684,0.051537957,0.5130597,0.07143325,0.000870918,29.247425,17729.271,1e-04,1e-04,0.7938367,808213300014373,0.0,0.0,1.0,0.0,2
0.37775898,1.0515933,0.2720588,0.056985293,0.040072083,-0.36199713,-0.63014174,-0.9404787,1.2391055,5.031924e-06,-5.1623836,1.0108202,1.0058763e-05,-5.0506997,-1.011073,19.284555,0.057498932,0.34939766,13.20439,0.25874773,10.618922,1.6789494,10.593758,1.1637003,10.361546,0.6256607,9.3017845,5.3463907,0.04997635,0.019836426,0.75561136,1.0100121,-0.19933164,0.09750736,0.7404594,19.27012,-0.83136797,0.06648161,0.06133385,0.5496324,0.091077134,0.0034625318,20.087687,3.874267,198410.88,8095.5547,0.9926468,386201100035317,0.0,0.0,1.0,0.0,2
0.3170166,1.5879829,0.24595141,0.055668015,0.106809214,-0.48426372,-0.77045816,-1.068515,1.790539,1.6721986e-05,-5.3754945,0.89885974,1.9467076e-05,-5.295335,-1.1329223,19.19564,0.042651176,0.9646954,14.854715,1.035034,13.947356,0.49871343,13.394165,414.75613,13.14349,29.625439,12.318579,9.334167,0.047172546,0.01914215,1.1856196,0.9047245,0.21913463,0.0741439,0.75450426,19.188,-0.9524437,0.046509687,0.051355716,0.5212551,0.06801429,0.0014983692,29.247425,20980.506,1e-04,1e-04,0.9102521,688213300034269,0.0,0.0,1.0,0.0,2
0.6873188,2.4349964,0.2318339,0.051903114,0.041391224,-0.15341537,-0.45163122,-0.75594264,4.0339575,2.1310214e-05,-5.216048,1.6963996,1.84721e-05,-4.977047,-0.79148483,19.952026,0.08540535,0.9406403,17.672338,0.4840635,17.359982,0.32617542,14.20197,0.5839017,13.357249,0.3324343,12.901564,7.7207003,0.04769516,0.02004242,0.8326285,1.6980529,-1.0077691,0.1618221,0.6683353,19.902895,-0.59545714,0.141891,0.08797352,0.33333334,0.16707075,0.020547135,20.819609,2.9284708,2572.9163,2314.8337,1.5021284,827202200023739,0.0,0.0,1.0,0.0,2
0.21618271,1.8810822,0.23296033,0.049847405,0.041575316,-0.78939545,-1.0673332,-1.3558828,6.506525,5.011633e-06,-5.6550484,0.85210776,5.2998303e-06,-5.5851765,-1.4130229,18.514053,0.022182465,0.35714892,12.392048,0.18275288,11.470456,0.29837963,10.664453,0.1337866,10.375753,1.5692648,10.201898,4.3438735,0.048934937,0.019554138,0.65246594,0.8537349,0.6499733,0.03869928,0.7415187,18.512201,-1.2468134,0.024426546,0.028093696,0.48118007,0.035289705,0.00032966465,20.594698,13.219715,94679.81,5183.9526,0.8641334,767208400014764,0.0,0.0,1.0,0.0,2
0.5435324,0.4286055,0.3,0.042857144,0.105993934,-0.20240702,-0.4349723,-0.7319484,1.6695504,-5.632437e-05,-4.5591288,0.668647,-3.9468243e-05,-4.5789375,-0.8153677,20.124897,0.091275215,61.922356,9.372275,0.628225,8.803262,1.2143416,8.598825,0.9814994,8.486435,0.67718893,8.313397,3.7033496,0.05066681,0.020629883,0.7191778,0.68042344,-0.21788064,0.15366064,0.7490317,20.098898,-0.6164267,0.102229975,0.09807979,0.37142858,0.14572585,-0.0011759737,20.88176,2.9999752,950.3227,950.7732,0.66636306,297216100009006,0.0,0.0,1.0,0.0,2
0.458807,0.93970895,0.2739726,0.06438356,0.12362349,-0.21660914,-0.4796901,-0.78340816,0.66427183,3.0092884e-05,-5.013485,0.8662813,3.3562763e-05,-4.948153,-0.86254126,20.30659,0.082196236,0.5658761,6.394156,1.5965078,6.230926,1.0347624,6.1756177,1.0978003,6.052773,2.657953,5.952939,14.995693,0.06035614,0.016429901,4.123784,0.87104577,-0.049639445,0.13797629,0.758331,20.28074,-0.66935265,0.087437086,0.086878836,0.52465755,0.12842952,0.0044379877,29.247425,7520.278,529838.06,1004.3368,0.86066246,802210400019807,0.0,0.0,1.0,0.0,2
0.04694748,1.2025125,0.21888413,0.07725322,0.07779448,-1.1572771,-1.4942219,-1.8158289,1.5477114,-2.3742552e-06,-6.069747,1.4830884,-2.351669e-06,-5.803479,-1.8370864,14.310769,0.007580757,41.55184,12.020987,0.32427505,11.347143,1.0612185,11.023932,0.51413226,10.881286,0.47181103,9.824815,4.6051993,0.049423218,0.020988464,0.71478766,1.48726,0.25325108,0.014591136,0.73629963,14.310727,-1.6675882,0.00919097,0.010599301,0.527897,0.013417629,0.00012733313,29.247425,1887675.4,259.564,1456.1768,1.5059922,377215400008661,0.0,0.0,1.0,0.0,2
0.434927,1.1650189,0.28733265,0.041194644,0.18750452,-0.40481603,-0.64296585,-0.95434856,2.4606686,3.722199e-05,-5.342065,0.93914044,3.9820017e-05,-5.2715254,-1.0409894,19.417013,0.05554962,0.996693,8.062803,0.4991981,7.9522285,0.49926275,7.736263,0.33269536,7.713207,29.61602,7.2254367,34.332516,0.03918457,0.0047569275,7.491194,0.965075,-0.60304564,0.09350194,0.7319522,19.403126,-0.84366983,0.067898646,0.054675553,0.4346035,0.089147605,0.0028148808,20.999134,8.354203,121.751335,163.79393,0.85964805,587206300017266,0.0,0.0,1.0,0.0,2
0.07340336,1.6402323,0.26500565,0.049830124,0.07947674,-1.1080697,-1.3689053,-1.6558238,1.3224881,3.4205666e-06,-6.0555725,1.031095,3.4688007e-06,-5.9275336,-1.744602,13.78507,0.011026382,0.49867716,14.48128,0.9974845,13.610919,389.81284,11.703924,516.23865,10.621171,1.9996682,10.345854,6.934056,0.048477173,0.02034378,0.9023995,1.0366983,-0.52900624,0.018083539,0.7633561,13.785054,-1.5332636,0.012858567,0.010463274,0.3590034,0.01673494,0.00012751398,15.304776,8.153452,10138858.0,1e-04,1.1149299,590212100004385,0.0,0.0,1.0,0.0,2
0.6778679,0.7058681,0.27045456,0.056818184,0.1401122,-0.12559308,-0.37762523,-0.6862869,1.3795283,-5.6328703e-05,-4.899166,0.83032346,-5.3758333e-05,-4.844163,-0.7690327,20.78452,0.10326958,1.0350286,12.384427,27.304321,11.148288,0.50862944,9.95555,1.03817,9.111367,0.9286084,8.801772,13.15218,0.059379578,0.02501297,2.0109982,0.84866625,0.13302319,0.17272429,0.75349593,20.759266,-0.5791373,0.11077729,0.11386073,0.54318184,0.15982044,0.006317203,29.247425,4769.1313,1e-04,101934.11,0.85306466,638201300171646,0.0,0.0,1.0,0.0,2
0.68032837,1.6010537,0.26352942,0.04352941,0.110249124,-0.36034745,-0.60601425,-0.89385825,5.883894,1.4644338e-05,-5.2202716,0.98516995,2.1549224e-05,-5.128719,-0.9732014,19.482718,0.0630455,125.54092,10.123238,0.3781203,9.836074,0.50004506,9.324305,0.27417377,9.249173,3.1098793,9.10573,11.259971,0.053855896,0.020496368,2.0412874,0.9870404,-0.16587056,0.106827185,0.7135262,19.468163,-0.78452134,0.06765651,0.0730531,0.5905882,0.1016047,0.0041119475,20.55904,4.5056643,1e-04,8061.566,0.93886864,436207100089555,0.0,0.0,1.0,0.0,2
0.557662,3.1299415,0.16834532,0.04172662,0.14999723,-0.4026523,-0.75702536,-1.0470841,13.735235,5.6284473e-05,-5.4139643,1.7570579,3.8779956e-05,-5.14569,-1.0203029,19.000362,0.045333862,0.9982135,24.904436,1123.9297,23.704851,0.4988722,21.150362,0.49951124,20.726763,0.33281898,19.531565,18.263884,0.036598206,0.013648987,1.4132636,1.8075557,-1.67827,0.09736419,0.59469247,18.985481,-0.58673733,0.14657271,0.05829332,0.076258995,0.1029912,0.0083082,17.918114,0.7096149,366894.72,430.98935,1.4943231,486210300104968,0.0,0.0,1.0,0.0,2
0.14890194,1.3916688,0.2422998,0.0513347,0.07864003,-0.91628355,-1.1979089,-1.4954515,5.111641,-9.805592e-07,-5.6427283,0.8217509,2.1762094e-07,-5.586121,-1.534735,17.99474,0.016025543,0.3166445,12.431638,0.4633624,12.002335,0.24033487,11.981082,0.46394596,11.845344,0.31637257,11.503027,6.348822,0.049453735,0.020885468,0.9510101,0.8207638,0.48710942,0.029162228,0.7333496,17.993711,-1.3721813,0.018842576,0.02110525,0.50308007,0.026709046,0.00015526851,21.562096,53.448387,136573.56,3291.0945,0.8313881,284210100044995,0.0,0.0,1.0,0.0,2
0.4011259,0.5950065,0.30620155,0.04263566,0.08147493,-0.35730237,-0.5575764,-0.8645477,1.4571335,-3.7834263e-05,-4.797199,1.2566911,-2.654919e-05,-4.578841,-0.9594198,19.01257,0.06918907,5.6791296,14.706058,8.362044,11.705933,0.70648926,10.537395,0.5162845,9.358599,8.29118,9.226135,5.117631,0.048194885,0.019462585,0.6534797,1.2601222,0.5531694,0.109796986,0.7844702,18.997364,-0.75620717,0.061952118,0.07758042,0.60465115,0.09875251,0.005987531,18.37254,0.64557385,386.0083,573.826,1.2768605,488206100135205,0.0,0.0,1.0,0.0,2
0.1253357,1.7009857,0.27554536,0.048220437,0.12822086,-0.86356044,-1.120364,-1.4215469,1.741157,-1.5356205e-05,-5.7299576,0.8674413,-1.5115519e-05,-5.6629076,-1.5089197,17.40321,0.019029617,360.21594,21.16039,0.49862733,16.647835,0.49942303,15.865199,0.997411,15.631787,2727.349,15.574562,16.785315,0.047554016,0.020050049,1.5275908,0.89899445,-0.6360246,0.03181583,0.7591777,17.402472,-1.3009372,0.023874024,0.017688798,0.39494833,0.029612554,0.0002785323,18.698364,6.0914116,3982.996,5382.761,0.87688637,590209400080910,0.0,0.0,1.0,0.0,2
0.11406517,1.7462697,0.24973656,0.048472077,0.045589045,-0.9850101,-1.2741992,-1.5713993,2.7451239,2.2140023e-06,-5.8741927,0.88324374,2.0414432e-06,-5.8005023,-1.6252552,17.35231,0.013355255,0.4630952,12.175914,1.0519394,11.604699,0.31051284,10.359436,1.0964122,10.3139,0.42281127,10.283577,5.803882,0.049736023,0.020999908,0.89018214,0.88374746,-0.37330127,0.023708494,0.73558515,17.351696,-1.4560286,0.017222725,0.01473338,0.48998946,0.02193801,0.00014207675,19.1292,9.509046,1116.502,1201.4907,0.8792597,749207400003726,0.0,0.0,1.0,0.0,2
0.50755787,0.63285375,0.27755103,0.053061225,0.120758876,-0.27401555,-0.5394211,-0.81892973,2.4846563,2.2417089e-05,-4.595042,0.7888162,3.3590266e-05,-4.5749598,-0.90416324,19.820225,0.07600212,0.41932338,11.098467,0.2952012,10.290835,0.37892509,9.573547,0.72215635,8.983739,0.7785738,8.935904,4.2131248,0.04774475,0.014827728,0.6896743,0.7880264,-0.18728659,0.12484508,0.74248886,19.803566,-0.71996963,0.08035939,0.0809661,0.51428574,0.11788198,0.002147863,20.76746,3.8223352,1e-04,5357.083,0.74441814,332207300039707,0.0,0.0,1.0,0.0,2
0.075035095,0.29306486,0.31790745,0.046277665,0.18362004,-1.0068529,-1.1949661,-1.4729974,0.039296865,-1.2033681e-05,-5.6485167,0.6248612,-1.1965224e-05,-5.679038,-1.6244922,17.432013,0.016880035,1.0014298,5.607463,0.3325814,5.3252935,1.152539,5.1734858,0.53464735,5.15775,0.49900517,5.073749,18.578089,0.04666519,0.0060272217,5.631732,0.654571,-0.2158919,0.0244888,0.79492456,17.431435,-1.4077313,0.015460716,0.014233141,0.4607646,0.022613054,-4.169819e-05,29.247425,106440.44,1e-04,1e-04,0.6559981,280212200088145,0.0,0.0,1.0,0.0,2
0.39688587,1.0198156,0.26731303,0.05263158,0.03958382,-0.34530193,-0.59506893,-0.89915824,1.0325656,1.0753109e-05,-5.1441417,0.812863,9.210739e-06,-5.098302,-0.9750044,20.011972,0.06451416,0.67911494,13.287606,1.4594972,10.370872,0.7589711,10.287922,0.4039931,10.276046,3.1772676,9.923662,4.2438936,0.04725647,0.01971054,0.5965994,0.8134547,0.04874821,0.10594973,0.7599255,19.995722,-0.788402,0.06746921,0.068840034,0.53878117,0.09786752,0.0019254503,20.04168,1.2767562,1228.8269,1314.1821,0.80963147,801212400021401,0.0,0.0,1.0,0.0,2
